Q_number,LoE,LoQ,property,gt,llm_output,prompt
Q47904,it,de,occ,"['Teilnehmer eines internationalen Forums', 'Hochschullehrer', 'Wirtschaftswissenschaftler', 'Politiker']","Wirtschaftswissenschaftler, Politiker","Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Die Antwort muss diesem Format entsprechen: [Antwort1, Antwort2, ...] Füge keine Erklärungen hinzu. Question Was ist der Beruf von Mario Monti?"
Q47904,it,en,occ,"['international forum participant', 'university teacher', 'economist', 'politician']","Economist, politician.","Instruction Answer the question in English.  Return only the answer keyword. Answer must follow this format: [answer1, answer2,...]  Do not include any explanations. Question  What is the occupation of Mario Monti?"
Q47904,it,fr,occ,"['participant ou participante à un forum international', ""professeur ou professeure d'université"", 'économiste', 'personnalité politique']","Économiste, homme politique","Instruction Réponds à la question en Français. Ne renvoyez que le mot-clé de la réponse. La réponse doit impérativement respecter le format suivant : [answer1, answer2,...] Aucune explication ne doit être incluse. Question  Quelle est la profession de Mario Monti ?"
Q47904,it,ar,occ,"['شريك منتدى دولي', 'أستاذ جامعي', 'اقتصادي', 'سياسي']",مذيع أخبار، صحفي.,Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  الإجابة لابد أن تكون على هذا الشكل: [الإجابة 1، الإجابة 2، ...]. ولا تقم بإرفاق أي تفسيرات. Question  ما هي وظيفة ماريو مونتي ؟
Q47904,it,ru,occ,"['участник международного форума', 'преподаватель университета', 'экономист', 'политик']","Педагог, политик, бывший президент Уругвая.","Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Ответ должен соответствовать формату: [ответ1, ответ2, …] Не добавляйте никаких объяснений. Question Какова профессия Марио Монти?"
Q47904,it,it,occ,"['partecipante al forum internazionale', 'professore universitario', 'economista', 'politico']","Economista, politico, professore universitario.","Istruzione Rispondi in Italiano.  Rispondi soltanto con la parola chiave richiesta.  La risposta deve seguire questo formato: [answer1, answer2,...] Non includere spiegazioni.  Question  Qual è la occupazione (o il lavoro) di Mario Monti?"
Q47904,it,pl,occ,"['nauczyciel akademicki', 'ekonomista', 'polityk']","Polityk, ekonomista, prawnik.","Instruction Odpowiedz na pytanie w języku polskim. Podaj tylko odpowiedź. Odpowiedź musi mieć format: [odpowiedź1, odpowiedź2,...] Nie dodawaj żadnych wyjaśnień. Question  Kim z zawodu jest Mario Monti?"
Q1064,it,ar,occ,"['كاتب مسرحي', 'كاتب', 'شاعر', 'روائي', 'سياسي']",مؤلف، كاتب سيناريو,Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  الإجابة لابد أن تكون على هذا الشكل: [الإجابة 1، الإجابة 2، ...]. ولا تقم بإرفاق أي تفسيرات. Question  ما هي وظيفة ألساندرو مانزوني ؟
Q1064,it,de,occ,"['Dramatiker', 'Schriftsteller', 'Dichter', 'Romancier', 'Politiker']",Schriftsteller,"Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Die Antwort muss diesem Format entsprechen: [Antwort1, Antwort2, ...] Füge keine Erklärungen hinzu. Question Was ist der Beruf von Alessandro Manzoni?"
Q1064,it,en,occ,"['playwright', 'writer', 'poet', 'novelist', 'politician']",Writer,"Instruction Answer the question in English.  Return only the answer keyword. Answer must follow this format: [answer1, answer2,...]  Do not include any explanations. Question  What is the occupation of Alessandro Manzoni?"
Q1064,it,fr,occ,"['dramaturge', 'écrivain ou écrivaine', 'poète ou poétesse', 'romancier ou romancière', 'personnalité politique']","Écrivain, poète, historien.","Instruction Réponds à la question en Français. Ne renvoyez que le mot-clé de la réponse. La réponse doit impérativement respecter le format suivant : [answer1, answer2,...] Aucune explication ne doit être incluse. Question  Quelle est la profession de Alessandro Manzoni ?"
Q1064,it,ru,occ,"['драматург', 'писатель', 'поэт', 'романист', 'политик']","Писатель, композитор.","Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Ответ должен соответствовать формату: [ответ1, ответ2, …] Не добавляйте никаких объяснений. Question Какова профессия Алессандро Мандзони?"
Q1064,it,zh,occ,"['剧作家', '作家', '诗人', '小说家', '政治人物']",運動員,"Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 返回答案遵循下面的形式: [‘答案1’, ‘答案2’，...]。 不要給出任何解釋。  Question 亚历山达罗·孟佐尼的職業是？"
Q128297,it,ru,occ,"['певец', 'оперный певец', 'актёр']",Певица.,"Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Ответ должен соответствовать формату: [ответ1, ответ2, …] Не добавляйте никаких объяснений. Question Какова профессия Мария Каллас?"
Q128297,it,it,occ,"['cantante', 'cantante lirico', 'attore']",Cantante lirica.,"Istruzione Rispondi in Italiano.  Rispondi soltanto con la parola chiave richiesta.  La risposta deve seguire questo formato: [answer1, answer2,...] Non includere spiegazioni.  Question  Qual è la occupazione (o il lavoro) di Maria Callas?"
Q128297,it,zh,occ,"['歌手', '歌劇演唱家', '演員']",演員,"Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 返回答案遵循下面的形式: [‘答案1’, ‘答案2’，...]。 不要給出任何解釋。  Question 瑪麗亞·卡拉絲的職業是？"
Q128297,it,pl,occ,"['piosenkarz', 'śpiewak operowy', 'aktor']","sopran, śpiewaczka operowa","Instruction Odpowiedz na pytanie w języku polskim. Podaj tylko odpowiedź. Odpowiedź musi mieć format: [odpowiedź1, odpowiedź2,...] Nie dodawaj żadnych wyjaśnień. Question  Kim z zawodu jest Maria Callas?"
Q128297,it,fr,occ,"['chanteur ou chanteuse', 'artiste lyrique', 'acteur ou actrice']",Chanteuse d'opéra,"Instruction Réponds à la question en Français. Ne renvoyez que le mot-clé de la réponse. La réponse doit impérativement respecter le format suivant : [answer1, answer2,...] Aucune explication ne doit être incluse. Question  Quelle est la profession de Maria Callas ?"
Q128297,it,de,occ,"['Sänger', 'Opernsänger', 'Schauspieler']",Sopranistin,"Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Die Antwort muss diesem Format entsprechen: [Antwort1, Antwort2, ...] Füge keine Erklärungen hinzu. Question Was ist der Beruf von Maria Callas?"
Q128297,it,en,occ,"['singer', 'opera singer', 'actor']","Soprano, Actress, Opera Singer.","Instruction Answer the question in English.  Return only the answer keyword. Answer must follow this format: [answer1, answer2,...]  Do not include any explanations. Question  What is the occupation of Maria Callas?"
Q128297,it,ar,occ,"['مغني', 'مغني أوبرا', 'ممثل']",ممثلة.,Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  الإجابة لابد أن تكون على هذا الشكل: [الإجابة 1، الإجابة 2، ...]. ولا تقم بإرفاق أي تفسيرات. Question  ما هي وظيفة ماريا كالاس ؟
Q43697,it,ru,occ,"['телеактёр', 'киноактёр', 'актёр']","Актёр, режиссёр.","Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Ответ должен соответствовать формату: [ответ1, ответ2, …] Не добавляйте никаких объяснений. Question Какова профессия Жан Рено?"
Q43697,it,pl,occ,"['aktor telewizyjny', 'aktor filmowy', 'aktor']",aktor,"Instruction Odpowiedz na pytanie w języku polskim. Podaj tylko odpowiedź. Odpowiedź musi mieć format: [odpowiedź1, odpowiedź2,...] Nie dodawaj żadnych wyjaśnień. Question  Kim z zawodu jest Jean Reno?"
Q43697,it,it,occ,"['attore televisivo', 'attore cinematografico', 'attore']",Attore,"Istruzione Rispondi in Italiano.  Rispondi soltanto con la parola chiave richiesta.  La risposta deve seguire questo formato: [answer1, answer2,...] Non includere spiegazioni.  Question  Qual è la occupazione (o il lavoro) di Jean Reno?"
Q43697,it,zh,occ,"['电视演员', '電影演員', '演員']",法國政治家,"Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 返回答案遵循下面的形式: [‘答案1’, ‘答案2’，...]。 不要給出任何解釋。  Question 让·雷诺的職業是？"
Q43697,it,fr,occ,"['acteur ou actrice de télévision', 'acteur ou actrice de cinéma', 'acteur ou actrice']",Acteur,"Instruction Réponds à la question en Français. Ne renvoyez que le mot-clé de la réponse. La réponse doit impérativement respecter le format suivant : [answer1, answer2,...] Aucune explication ne doit être incluse. Question  Quelle est la profession de Jean Reno ?"
Q43697,it,en,occ,"['television actor', 'film actor', 'actor']","Actor, Director","Instruction Answer the question in English.  Return only the answer keyword. Answer must follow this format: [answer1, answer2,...]  Do not include any explanations. Question  What is the occupation of Jean Reno?"
Q43697,it,de,occ,"['Fernsehschauspieler', 'Filmschauspieler', 'Schauspieler']",Schauspieler,"Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Die Antwort muss diesem Format entsprechen: [Antwort1, Antwort2, ...] Füge keine Erklärungen hinzu. Question Was ist der Beruf von Jean Reno?"
Q43697,it,ar,occ,"['ممثل تلفزيوني', 'ممثل أفلام', 'ممثل']",الرئيس، الوزير.,Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  الإجابة لابد أن تكون على هذا الشكل: [الإجابة 1، الإجابة 2، ...]. ولا تقم بإرفاق أي تفسيرات. Question  ما هي وظيفة جان رينو ؟
Q177854,it,de,occ,"['Schriftsteller', 'Dichter', 'Bankier', 'Politiker']","Bankier, Politiker","Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Die Antwort muss diesem Format entsprechen: [Antwort1, Antwort2, ...] Füge keine Erklärungen hinzu. Question Was ist der Beruf von Lorenzo de’ Medici?"
Q177854,it,it,occ,"['scrittore', 'poeta', 'banchiere', 'politico']","Banchiere, politico, mecenate.","Istruzione Rispondi in Italiano.  Rispondi soltanto con la parola chiave richiesta.  La risposta deve seguire questo formato: [answer1, answer2,...] Non includere spiegazioni.  Question  Qual è la occupazione (o il lavoro) di Lorenzo de' Medici?"
Q177854,it,zh,occ,"['作家', '诗人', '銀行家', '政治人物']",藝術家,"Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 返回答案遵循下面的形式: [‘答案1’, ‘答案2’，...]。 不要給出任何解釋。  Question 洛伦佐·德·美第奇的職業是？"
Q177854,it,ru,occ,"['писатель', 'поэт', 'банкир', 'политик']","Строитель, архитектор.","Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Ответ должен соответствовать формату: [ответ1, ответ2, …] Не добавляйте никаких объяснений. Question Какова профессия Лоренцо Великолепный?"
Q177854,it,fr,occ,"['écrivain ou écrivaine', 'poète ou poétesse', 'banquier', 'personnalité politique']",Marchand,"Instruction Réponds à la question en Français. Ne renvoyez que le mot-clé de la réponse. La réponse doit impérativement respecter le format suivant : [answer1, answer2,...] Aucune explication ne doit être incluse. Question  Quelle est la profession de Laurent le Magnifique de Médicis ?"
Q177854,it,en,occ,"['writer', 'poet', 'banker', 'politician']","Statesman, banker, politician, patron of the arts.","Instruction Answer the question in English.  Return only the answer keyword. Answer must follow this format: [answer1, answer2,...]  Do not include any explanations. Question  What is the occupation of Lorenzo de' Medici?"
Q51492,it,en,occ,"['trade unionist', 'film director', 'screenwriter', 'film producer', 'director', 'producer', 'banjoist']","Film director, screenwriter, producer, and editor.","Instruction Answer the question in English.  Return only the answer keyword. Answer must follow this format: [answer1, answer2,...]  Do not include any explanations. Question  What is the occupation of Frank Capra?"
Q51492,it,fr,occ,"['syndicaliste', 'réalisateur ou réalisatrice', 'scénariste', 'producteur ou productrice de cinéma', 'réalisateur ou réalisatrice', 'producteur ou productrice artistique', 'banjoïste']","Réalisateur, scénariste","Instruction Réponds à la question en Français. Ne renvoyez que le mot-clé de la réponse. La réponse doit impérativement respecter le format suivant : [answer1, answer2,...] Aucune explication ne doit être incluse. Question  Quelle est la profession de Frank Capra ?"
Q177854,it,ar,occ,"['كاتب', 'شاعر', 'مصرفي', 'سياسي']",نائب، حاكم، سياسي، حاكم جمهورية فلورنسا، زعيم، سياسي إيطالي.,Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  الإجابة لابد أن تكون على هذا الشكل: [الإجابة 1، الإجابة 2، ...]. ولا تقم بإرفاق أي تفسيرات. Question  ما هي وظيفة لورينزو دي ميديشي ؟
Q51492,it,pl,occ,"['działacz związkowy', 'reżyser filmowy', 'scenarzysta', 'producent filmowy', 'reżyser', 'producent', 'bandżysta']","Reżyser, scenarzysta i producent filmowy.","Instruction Odpowiedz na pytanie w języku polskim. Podaj tylko odpowiedź. Odpowiedź musi mieć format: [odpowiedź1, odpowiedź2,...] Nie dodawaj żadnych wyjaśnień. Question  Kim z zawodu jest Frank Capra?"
Q51492,it,it,occ,"['sindacalista', 'regista cinematografico', 'sceneggiatore', 'produttore cinematografico', 'regista', 'produttore', 'suonatore di banjo']","Regista, sceneggiatore","Istruzione Rispondi in Italiano.  Rispondi soltanto con la parola chiave richiesta.  La risposta deve seguire questo formato: [answer1, answer2,...] Non includere spiegazioni.  Question  Qual è la occupazione (o il lavoro) di Frank Capra?"
Q51492,it,zh,occ,"['工會會員', '電影導演', '編劇', '电影制片人', '導演', '制片人', '五弦琴演奏师']",導演,"Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 返回答案遵循下面的形式: [‘答案1’, ‘答案2’，...]。 不要給出任何解釋。  Question 法蘭克·卡普拉的職業是？"
Q51492,it,ru,occ,"['профсоюзный деятель', 'кинорежиссёр', 'сценарист', 'кинопродюсер', 'режиссёр', 'продюсер', 'банджоист']","Режиссёр, сценарист, продюсер.","Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Ответ должен соответствовать формату: [ответ1, ответ2, …] Не добавляйте никаких объяснений. Question Какова профессия Фрэнк Капра?"
Q46052,it,ar,occ,"['شريك منتدى دولي', 'اقتصادي', 'سياسي']",مخرج، منتج، سيناريست,Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  الإجابة لابد أن تكون على هذا الشكل: [الإجابة 1، الإجابة 2، ...]. ولا تقم بإرفاق أي تفسيرات. Question  ما هي وظيفة أندرس فوغ راسموسن ؟
Q177854,it,pl,occ,"['pisarz', 'poeta', 'bankier', 'polityk']",Malarz.,"Instruction Odpowiedz na pytanie w języku polskim. Podaj tylko odpowiedź. Odpowiedź musi mieć format: [odpowiedź1, odpowiedź2,...] Nie dodawaj żadnych wyjaśnień. Question  Kim z zawodu jest Wawrzyniec Wspaniały?"
Q57434,it,pl,occ,"['ekonomista', 'nauczyciel', 'polityk']","Ekonomista, polityk.","Instruction Odpowiedz na pytanie w języku polskim. Podaj tylko odpowiedź. Odpowiedź musi mieć format: [odpowiedź1, odpowiedź2,...] Nie dodawaj żadnych wyjaśnień. Question  Kim z zawodu jest Václav Klaus?"
Q46052,it,de,occ,"['Teilnehmer eines internationalen Forums', 'Wirtschaftswissenschaftler', 'Politiker']","Politiker, Diplomat","Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Die Antwort muss diesem Format entsprechen: [Antwort1, Antwort2, ...] Füge keine Erklärungen hinzu. Question Was ist der Beruf von Anders Fogh Rasmussen?"
Q46052,it,en,occ,"['international forum participant', 'economist', 'politician']","Diplomat, Politician, Secretary-General.","Instruction Answer the question in English.  Return only the answer keyword. Answer must follow this format: [answer1, answer2,...]  Do not include any explanations. Question  What is the occupation of Anders Fogh Rasmussen?"
Q46052,it,fr,occ,"['participant ou participante à un forum international', 'économiste', 'personnalité politique']","Ancien Premier ministre, Ancien Secrétaire général de l'OTAN.","Instruction Réponds à la question en Français. Ne renvoyez que le mot-clé de la réponse. La réponse doit impérativement respecter le format suivant : [answer1, answer2,...] Aucune explication ne doit être incluse. Question  Quelle est la profession de Anders Fogh Rasmussen ?"
Q46052,it,ru,occ,"['участник международного форума', 'экономист', 'политик']","Писатель, журналист.","Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Ответ должен соответствовать формату: [ответ1, ответ2, …] Не добавляйте никаких объяснений. Question Какова профессия Андерс Фог Расмуссен?"
Q46052,it,zh,occ,"['国际论坛参与者', '经济学家', '政治人物']",運動員,"Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 返回答案遵循下面的形式: [‘答案1’, ‘答案2’，...]。 不要給出任何解釋。  Question 安诺斯·福格·拉斯穆森的職業是？"
Q46052,it,it,occ,"['partecipante al forum internazionale', 'economista', 'politico']","Politico, diplomatico, accademico","Istruzione Rispondi in Italiano.  Rispondi soltanto con la parola chiave richiesta.  La risposta deve seguire questo formato: [answer1, answer2,...] Non includere spiegazioni.  Question  Qual è la occupazione (o il lavoro) di Anders Fogh Rasmussen?"
Q46052,it,pl,occ,"['ekonomista', 'polityk']","Dyplomata, polityk, były sekretarz generalny NATO.","Instruction Odpowiedz na pytanie w języku polskim. Podaj tylko odpowiedź. Odpowiedź musi mieć format: [odpowiedź1, odpowiedź2,...] Nie dodawaj żadnych wyjaśnień. Question  Kim z zawodu jest Anders Fogh Rasmussen?"
Q57434,it,ar,occ,"['شريك منتدى دولي', 'اقتصادي', 'مدرس', 'سياسي']",السياسي,Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  الإجابة لابد أن تكون على هذا الشكل: [الإجابة 1، الإجابة 2، ...]. ولا تقم بإرفاق أي تفسيرات. Question  ما هي وظيفة فاتسلاف كلاوس ؟
Q57434,it,de,occ,"['Teilnehmer eines internationalen Forums', 'Wirtschaftswissenschaftler', 'Lehrer', 'Politiker']","Ökonom, Politiker","Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Die Antwort muss diesem Format entsprechen: [Antwort1, Antwort2, ...] Füge keine Erklärungen hinzu. Question Was ist der Beruf von Václav Klaus?"
Q57434,it,en,occ,"['international forum participant', 'economist', 'teacher', 'politician']","Economist, Politician","Instruction Answer the question in English.  Return only the answer keyword. Answer must follow this format: [answer1, answer2,...]  Do not include any explanations. Question  What is the occupation of Václav Klaus?"
Q57434,it,fr,occ,"['participant ou participante à un forum international', 'économiste', 'enseignant ou enseignante', 'personnalité politique']","Économiste, homme politique.","Instruction Réponds à la question en Français. Ne renvoyez que le mot-clé de la réponse. La réponse doit impérativement respecter le format suivant : [answer1, answer2,...] Aucune explication ne doit être incluse. Question  Quelle est la profession de Václav Klaus ?"
Q57434,it,ru,occ,"['участник международного форума', 'экономист', 'учитель', 'политик']",Дипломат.,"Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Ответ должен соответствовать формату: [ответ1, ответ2, …] Не добавляйте никаких объяснений. Question Какова профессия Вацлав Клаус?"
Q57434,it,zh,occ,"['国际论坛参与者', '经济学家', '教师', '政治人物']",音樂家,"Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 返回答案遵循下面的形式: [‘答案1’, ‘答案2’，...]。 不要給出任何解釋。  Question 瓦茨拉夫·克劳斯的職業是？"
Q57434,it,it,occ,"['partecipante al forum internazionale', 'economista', 'docente', 'politico']","Economista, politico","Istruzione Rispondi in Italiano.  Rispondi soltanto con la parola chiave richiesta.  La risposta deve seguire questo formato: [answer1, answer2,...] Non includere spiegazioni.  Question  Qual è la occupazione (o il lavoro) di Václav Klaus?"
Q51492,it,ar,occ,"['نقابي', 'مخرج أفلام', 'كاتب سيناريو', 'منتج أفلام', 'مخرج', 'عازف بانجو']",مؤلف، روائي.,Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  الإجابة لابد أن تكون على هذا الشكل: [الإجابة 1، الإجابة 2، ...]. ولا تقم بإرفاق أي تفسيرات. Question  ما هي وظيفة فرانك كابرا ؟
Q51492,it,de,occ,"['Gewerkschafter', 'Filmregisseur', 'Drehbuchautor', 'Filmproduzent', 'Regisseur', 'Produzent', 'Banjospieler']","Regisseur, Drehbuchautor, Filmproduzent","Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Die Antwort muss diesem Format entsprechen: [Antwort1, Antwort2, ...] Füge keine Erklärungen hinzu. Question Was ist der Beruf von Frank Capra?"
Q134646,it,it,occ,"['sacerdote cattolico', 'scrittore']",Papa,"Istruzione Rispondi in Italiano.  Rispondi soltanto con la parola chiave richiesta.  La risposta deve seguire questo formato: [answer1, answer2,...] Non includere spiegazioni.  Question  Qual è la occupazione (o il lavoro) di papa Bonifacio VIII?"
Q124831,it,pl,occ,"['prezbiter katolicki', 'pisarz']","Papież, teolog.","Instruction Odpowiedz na pytanie w języku polskim. Podaj tylko odpowiedź. Odpowiedź musi mieć format: [odpowiedź1, odpowiedź2,...] Nie dodawaj żadnych wyjaśnień. Question  Kim z zawodu jest Grzegorz IX?"
Q56009,it,it,occ,['attore'],Attrice,"Istruzione Rispondi in Italiano.  Rispondi soltanto con la parola chiave richiesta.  La risposta deve seguire questo formato: [answer1, answer2,...] Non includere spiegazioni.  Question  Qual è la occupazione (o il lavoro) di Gina Lollobrigida?"
Q124831,it,it,occ,"['sacerdote cattolico', 'scrittore']",Papa,"Istruzione Rispondi in Italiano.  Rispondi soltanto con la parola chiave richiesta.  La risposta deve seguire questo formato: [answer1, answer2,...] Non includere spiegazioni.  Question  Qual è la occupazione (o il lavoro) di papa Gregorio IX?"
Q43137,it,ar,occ,"['قائد جوقة', 'ممثل أفلام', 'رائد أعمال', 'قائد أوركسترا', 'مغني', 'منتج أسطوانات', 'راقص']",الممثلة.,Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  الإجابة لابد أن تكون على هذا الشكل: [الإجابة 1، الإجابة 2، ...]. ولا تقم بإرفاق أي تفسيرات. Question  ما هي وظيفة صوفيا روتارو ؟
Q43137,it,de,occ,"['Chorleiter', 'Filmschauspieler', 'Unternehmer', 'Dirigent', 'Sänger', 'Musikproduzent', 'Tänzer']",Schwimmerin,"Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Die Antwort muss diesem Format entsprechen: [Antwort1, Antwort2, ...] Füge keine Erklärungen hinzu. Question Was ist der Beruf von Sofija Mychailiwna Rotaru?"
Q43137,it,en,occ,"['choir director', 'film actor', 'entrepreneur', 'conductor', 'singer', 'record producer', 'dancer']","Singer, actress, politician.","Instruction Answer the question in English.  Return only the answer keyword. Answer must follow this format: [answer1, answer2,...]  Do not include any explanations. Question  What is the occupation of Sofia Rotaru?"
Q43137,it,fr,occ,"['chef ou cheffe de chœur', 'acteur ou actrice de cinéma', 'entrepreneur ou entrepreneuse', ""chef ou cheffe d'orchestre"", 'chanteur ou chanteuse', 'producteur de disques', 'danseur ou danseuse']","Chanteuse, actrice","Instruction Réponds à la question en Français. Ne renvoyez que le mot-clé de la réponse. La réponse doit impérativement respecter le format suivant : [answer1, answer2,...] Aucune explication ne doit être incluse. Question  Quelle est la profession de Sofia Rotaru ?"
Q43137,it,ru,occ,"['хоровой дирижёр', 'киноактёр', 'предприниматель', 'дирижёр', 'певец', 'музыкальный продюсер', 'танцор']","Певица, актриса.","Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Ответ должен соответствовать формату: [ответ1, ответ2, …] Не добавляйте никаких объяснений. Question Какова профессия София Ротару?"
Q43137,it,zh,occ,"['合唱指挥', '電影演員', '企业家', '指揮家', '歌手', '音樂製作人', '舞者']",演員,"Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 返回答案遵循下面的形式: [‘答案1’, ‘答案2’，...]。 不要給出任何解釋。  Question 索菲亚·罗塔璐的職業是？"
Q43137,it,it,occ,"['direttore di coro', 'attore cinematografico', 'imprenditore', ""direttore d'orchestra"", 'cantante', 'produttore discografico', 'danzatore']","Cantante, Attrice","Istruzione Rispondi in Italiano.  Rispondi soltanto con la parola chiave richiesta.  La risposta deve seguire questo formato: [answer1, answer2,...] Non includere spiegazioni.  Question  Qual è la occupazione (o il lavoro) di Sofija Rotaru?"
Q43137,it,pl,occ,"['chórmistrz', 'aktor filmowy', 'przedsiębiorca', 'dyrygent', 'piosenkarz', 'producent muzyczny', 'tancerz']",Sofia Rotaru - ukraińska piosenkarka.,"Instruction Odpowiedz na pytanie w języku polskim. Podaj tylko odpowiedź. Odpowiedź musi mieć format: [odpowiedź1, odpowiedź2,...] Nie dodawaj żadnych wyjaśnień. Question  Kim z zawodu jest Sofia Rotaru?"
Q56009,it,ar,occ,['ممثل'],ممثلة,Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  الإجابة لابد أن تكون على هذا الشكل: [الإجابة 1، الإجابة 2، ...]. ولا تقم بإرفاق أي تفسيرات. Question  ما هي وظيفة جينا لولو بريجيدا ؟
Q56009,it,en,occ,['actor'],Actress,"Instruction Answer the question in English.  Return only the answer keyword. Answer must follow this format: [answer1, answer2,...]  Do not include any explanations. Question  What is the occupation of Gina Lollobrigida?"
Q56009,it,fr,occ,['acteur ou actrice'],"Actrice, modèle","Instruction Réponds à la question en Français. Ne renvoyez que le mot-clé de la réponse. La réponse doit impérativement respecter le format suivant : [answer1, answer2,...] Aucune explication ne doit être incluse. Question  Quelle est la profession de Gina Lollobrigida ?"
Q56009,it,ru,occ,['актёр'],"актер, режиссер","Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Ответ должен соответствовать формату: [ответ1, ответ2, …] Не добавляйте никаких объяснений. Question Какова профессия Джина Лоллобриджида?"
Q56009,it,zh,occ,['演員'],演員,"Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 返回答案遵循下面的形式: [‘答案1’, ‘答案2’，...]。 不要給出任何解釋。  Question 珍娜·露露布莉姬妲的職業是？"
Q56009,it,de,occ,['Schauspieler'],Schauspielerin,"Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Die Antwort muss diesem Format entsprechen: [Antwort1, Antwort2, ...] Füge keine Erklärungen hinzu. Question Was ist der Beruf von Gina Lollobrigida?"
Q56009,it,pl,occ,['aktor'],"aktorka, modelka","Instruction Odpowiedz na pytanie w języku polskim. Podaj tylko odpowiedź. Odpowiedź musi mieć format: [odpowiedź1, odpowiedź2,...] Nie dodawaj żadnych wyjaśnień. Question  Kim z zawodu jest Gina Lollobrigida?"
Q134646,it,pl,occ,"['prezbiter katolicki', 'pisarz']","Papież, biskup Rzymu.","Instruction Odpowiedz na pytanie w języku polskim. Podaj tylko odpowiedź. Odpowiedź musi mieć format: [odpowiedź1, odpowiedź2,...] Nie dodawaj żadnych wyjaśnień. Question  Kim z zawodu jest Bonifacy VIII?"
Q124831,it,zh,occ,['作家'],皇帝,"Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 返回答案遵循下面的形式: [‘答案1’, ‘答案2’，...]。 不要給出任何解釋。  Question 額我略九世的職業是？"
Q134646,it,ar,occ,"['كاهن كاثوليكي', 'كاتب']",البابا، الإمبراطور,Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  الإجابة لابد أن تكون على هذا الشكل: [الإجابة 1، الإجابة 2، ...]. ولا تقم بإرفاق أي تفسيرات. Question  ما هي وظيفة بونيفاس الثامن ؟
Q124831,it,fr,occ,"['prêtre catholique', 'écrivain ou écrivaine']","Pape, théologien, juriste, universitaire, chancelier, cardinal.","Instruction Réponds à la question en Français. Ne renvoyez que le mot-clé de la réponse. La réponse doit impérativement respecter le format suivant : [answer1, answer2,...] Aucune explication ne doit être incluse. Question  Quelle est la profession de Grégoire IX ?"
