Q_number,LoE,LoQ,property,gt,llm_output,prompt
Q221074,it,ru,occ,"['киноактёр', 'пловец', 'игрок в регби-юнион', 'ватерполист', 'певец', 'библиотекарь', 'музыкальный продюсер', 'автобиограф', 'лётчик', 'комик', 'кинорежиссёр', 'сценарист', 'кинопродюсер', 'актёр', 'писатель', 'композитор', 'студийный музыкант', 'политик']",[актёр],"Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Ответ должен соответствовать формату: [ответ1, ответ2, …] Не добавляйте никаких объяснений. Question Какова профессия Бад Спенсер?"
Q221074,it,zh,occ,"['電影演員', '游泳运动员', '聯合式橄欖球運動員', '水球运动员', '歌手', '圖書館員', '音樂製作人', '自传作者', '飛行員', '喜劇演員', '電影導演', '編劇', '电影制片人', '演員', '作家', '作曲家', '录音艺术家', '政治人物']","['演員', '製片人', '導演', '作家']。","Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 返回答案遵循下面的形式: [‘答案1’, ‘答案2’，...]。 不要給出任何解釋。  Question 布德·斯藩塞的職業是？"
Q187149,it,en,occ,"['monarch', 'sovereign', 'military personnel', 'politician']","[King, Monarch]","Instruction Answer the question in English.  Return only the answer keyword. Answer must follow this format: [answer1, answer2,...]  Do not include any explanations. Question  What is the occupation of Umberto II of Italy?"
Q221074,it,fr,occ,"['acteur ou actrice de cinéma', 'nageur ou nageuse', 'joueur de rugby à XV', 'joueur de water-polo', 'chanteur ou chanteuse', 'bibliothécaire', 'producteur de disques', 'autobiographe', 'aviateur ou aviatrice', 'humoriste', 'réalisateur ou réalisatrice', 'scénariste', 'producteur ou productrice de cinéma', 'acteur ou actrice', 'écrivain ou écrivaine', 'compositeur ou compositrice', ""artiste d'enregistrement"", 'personnalité politique']","[acteur, cascadeur, réalisateur, scénariste]","Instruction Réponds à la question en Français. Ne renvoyez que le mot-clé de la réponse. La réponse doit impérativement respecter le format suivant : [answer1, answer2,...] Aucune explication ne doit être incluse. Question  Quelle est la profession de Bud Spencer ?"
Q172599,it,ru,occ,"['эссеист', 'филолог', 'переводчик', 'писатель', 'литературный критик', 'философ', 'поэт']","[поэт, философ]","Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Ответ должен соответствовать формату: [ответ1, ответ2, …] Не добавляйте никаких объяснений. Question Какова профессия Джакомо Леопарди?"
Q221074,it,en,occ,"['film actor', 'swimmer', 'rugby union player', 'water polo player', 'singer', 'librarian', 'record producer', 'autobiographer', 'aircraft pilot', 'comedian', 'film director', 'screenwriter', 'film producer', 'actor', 'writer', 'composer', 'recording artist', 'politician']","[actor, stuntman, comedian, film producer, director]","Instruction Answer the question in English.  Return only the answer keyword. Answer must follow this format: [answer1, answer2,...]  Do not include any explanations. Question  What is the occupation of Bud Spencer?"
Q172599,it,ar,occ,"['كاتب مقالات', 'فقيه لغوي', 'مترجم', 'كاتب', 'ناقد أدبي', 'فيلسوف', 'شاعر']",[ملحن، عازف عود، مؤلف، معلم موسيقي],Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  الإجابة لابد أن تكون على هذا الشكل: [الإجابة 1، الإجابة 2، ...]. ولا تقم بإرفاق أي تفسيرات. Question  ما هي وظيفة جاكومو ليوباردي ؟
Q172599,it,de,occ,"['Essayist', 'Philologe', 'Übersetzer', 'Schriftsteller', 'Literaturkritiker', 'Philosoph', 'Dichter']","[Dichter, Philosoph, Schriftsteller]","Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Die Antwort muss diesem Format entsprechen: [Antwort1, Antwort2, ...] Füge keine Erklärungen hinzu. Question Was ist der Beruf von Giacomo Leopardi?"
Q172599,it,en,occ,"['essayist', 'philologist', 'translator', 'writer', 'literary critic', 'philosopher', 'poet']","[poet, philosopher, essayist, philologist, classical scholar]","Instruction Answer the question in English.  Return only the answer keyword. Answer must follow this format: [answer1, answer2,...]  Do not include any explanations. Question  What is the occupation of Giacomo Leopardi?"
Q172599,it,fr,occ,"['essayiste', 'philologue', 'traducteur ou traductrice', 'écrivain ou écrivaine', 'critique littéraire', 'philosophe', 'poète ou poétesse']","[poète, philosophe, essayiste, philologue, traducteur]","Instruction Réponds à la question en Français. Ne renvoyez que le mot-clé de la réponse. La réponse doit impérativement respecter le format suivant : [answer1, answer2,...] Aucune explication ne doit être incluse. Question  Quelle est la profession de Giacomo Leopardi ?"
Q172599,it,zh,occ,"['散文家', '语文学家', '翻譯家', '作家', '文学评论家', '哲學家', '诗人']","[‘詩人’, ‘作家’, ‘哲學家’, ‘翻譯家’, ‘文學評論家’]","Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 返回答案遵循下面的形式: [‘答案1’, ‘答案2’，...]。 不要給出任何解釋。  Question 贾科莫·莱奥帕尔迪的職業是？"
Q172599,it,it,occ,"['saggista', 'filologo', 'traduttore', 'scrittore', 'critico letterario', 'filosofo', 'poeta']","[poeta, filosofo, scrittore]","Istruzione Rispondi in Italiano.  Rispondi soltanto con la parola chiave richiesta.  La risposta deve seguire questo formato: [answer1, answer2,...] Non includere spiegazioni.  Question  Qual è la occupazione (o il lavoro) di Giacomo Leopardi?"
Q172599,it,pl,occ,"['eseista', 'filolog', 'tłumacz', 'pisarz', 'krytyk literacki', 'filozof', 'poeta']","[poeta, filozof, pisarz, tłumacz]","Instruction Odpowiedz na pytanie w języku polskim. Podaj tylko odpowiedź. Odpowiedź musi mieć format: [odpowiedź1, odpowiedź2,...] Nie dodawaj żadnych wyjaśnień. Question  Kim z zawodu jest Giacomo Leopardi?"
Q221074,it,ar,occ,"['ممثل أفلام', 'سباح', 'لاعب اتحاد الرغبي', 'لاعب كرة ماء', 'مغني', 'أمين مكتبة', 'منتج أسطوانات', 'كاتب سير ذاتية', 'طيار', 'فنان كوميدي', 'مخرج أفلام', 'كاتب سيناريو', 'منتج أفلام', 'ممثل', 'كاتب', 'ملحن', 'موسيقي تسجيلات', 'سياسي']",[مستشار، محرر، مصور، ومنتج],Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  الإجابة لابد أن تكون على هذا الشكل: [الإجابة 1، الإجابة 2، ...]. ولا تقم بإرفاق أي تفسيرات. Question  ما هي وظيفة بود سبنسر ؟
Q221074,it,de,occ,"['Filmschauspieler', 'Schwimmer', 'Rugby-Union-Spieler', 'Wasserballspieler', 'Sänger', 'Bibliothekar', 'Musikproduzent', 'Autobiograf', 'Pilot', 'Komiker', 'Filmregisseur', 'Drehbuchautor', 'Filmproduzent', 'Schauspieler', 'Schriftsteller', 'Komponist', 'Aufnahmekünstler', 'Politiker']","[Schauspieler, Stuntman, Sänger, Schriftsteller]","Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Die Antwort muss diesem Format entsprechen: [Antwort1, Antwort2, ...] Füge keine Erklärungen hinzu. Question Was ist der Beruf von Bud Spencer?"
Q170376,it,ru,occ,"['игрок в поло', 'журналист', 'актёр', 'футболист']",[футболист],"Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Ответ должен соответствовать формату: [ответ1, ответ2, …] Не добавляйте никаких объяснений. Question Какова профессия Батистута, Габриэль?"
Q190148,it,ar,occ,"['مهندس معماري', 'سياسي']",[ممثل],Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  الإجابة لابد أن تكون على هذا الشكل: [الإجابة 1، الإجابة 2، ...]. ولا تقم بإرفاق أي تفسيرات. Question  ما هي وظيفة رينزو بيانو ؟
Q170376,it,pl,occ,"['zawodnik polo', 'dziennikarz', 'aktor', 'piłkarz']",[byłym piłkarzem],"Instruction Odpowiedz na pytanie w języku polskim. Podaj tylko odpowiedź. Odpowiedź musi mieć format: [odpowiedź1, odpowiedź2,...] Nie dodawaj żadnych wyjaśnień. Question  Kim z zawodu jest Gabriel Batistuta?"
Q170376,it,it,occ,"['giocatore di polo', 'giornalista', 'attore', 'calciatore']",[ex calciatore],"Istruzione Rispondi in Italiano.  Rispondi soltanto con la parola chiave richiesta.  La risposta deve seguire questo formato: [answer1, answer2,...] Non includere spiegazioni.  Question  Qual è la occupazione (o il lavoro) di Gabriel Batistuta?"
Q170376,it,zh,occ,"['马球运动员', '新聞工作者', '演員', '足球运动员']",[「職業足球運動員」、「足球教練」],"Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 返回答案遵循下面的形式: [‘答案1’, ‘答案2’，...]。 不要給出任何解釋。  Question 加夫列尔·巴蒂斯图塔的職業是？"
Q153670,it,it,occ,"['autobiografo', 'scrittore di fantascienza', 'scrittore', 'filosofo', 'poeta', 'chimico', 'romanziere', 'politico']","[chimico, scrittore, ebreo italiano, testimone della Shoah]","Istruzione Rispondi in Italiano.  Rispondi soltanto con la parola chiave richiesta.  La risposta deve seguire questo formato: [answer1, answer2,...] Non includere spiegazioni.  Question  Qual è la occupazione (o il lavoro) di Primo Levi?"
Q170376,it,fr,occ,"['joueur de polo', 'journaliste', 'acteur ou actrice', 'footballeur']",[footballeur],"Instruction Réponds à la question en Français. Ne renvoyez que le mot-clé de la réponse. La réponse doit impérativement respecter le format suivant : [answer1, answer2,...] Aucune explication ne doit être incluse. Question  Quelle est la profession de Gabriel Batistuta ?"
Q170376,it,en,occ,"['polo player', 'journalist', 'actor', 'association football player']",[retired professional footballer],"Instruction Answer the question in English.  Return only the answer keyword. Answer must follow this format: [answer1, answer2,...]  Do not include any explanations. Question  What is the occupation of Gabriel Batistuta?"
Q170376,it,de,occ,"['Polospieler', 'Journalist', 'Schauspieler', 'Fußballspieler']",[Fußballspieler],"Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Die Antwort muss diesem Format entsprechen: [Antwort1, Antwort2, ...] Füge keine Erklärungen hinzu. Question Was ist der Beruf von Gabriel Batistuta?"
Q170376,it,ar,occ,"['لاعب البولو', 'صحفي', 'ممثل', 'لاعب كرة قدم']",[المدير التنفيذي لشركة باينر],Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  الإجابة لابد أن تكون على هذا الشكل: [الإجابة 1، الإجابة 2، ...]. ولا تقم بإرفاق أي تفسيرات. Question  ما هي وظيفة غابرييل باتيستوتا ؟
Q153670,it,pl,occ,"['autor autobiografii', 'pisarz science-fiction', 'pisarz', 'filozof', 'poeta', 'chemik', 'powieściopisarz', 'polityk']","[chemik, pisarz, dziennikarz, świadek Holocaustu]","Instruction Odpowiedz na pytanie w języku polskim. Podaj tylko odpowiedź. Odpowiedź musi mieć format: [odpowiedź1, odpowiedź2,...] Nie dodawaj żadnych wyjaśnień. Question  Kim z zawodu jest Primo Levi?"
Q190148,it,en,occ,"['architect', 'politician']",[Architect],"Instruction Answer the question in English.  Return only the answer keyword. Answer must follow this format: [answer1, answer2,...]  Do not include any explanations. Question  What is the occupation of Renzo Piano?"
Q190148,it,de,occ,"['Architekt', 'Politiker']",[Architekt],"Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Die Antwort muss diesem Format entsprechen: [Antwort1, Antwort2, ...] Füge keine Erklärungen hinzu. Question Was ist der Beruf von Renzo Piano?"
Q151321,it,ar,occ,['سياسي'],[إمبراطور روماني مقدس],Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  الإجابة لابد أن تكون على هذا الشكل: [الإجابة 1، الإجابة 2، ...]. ولا تقم بإرفاق أي تفسيرات. Question  ما هي وظيفة ليوبولد الثاني إمبراطور روماني مقدس ؟
Q190148,it,fr,occ,"['architecte', 'personnalité politique']",[architecte],"Instruction Réponds à la question en Français. Ne renvoyez que le mot-clé de la réponse. La réponse doit impérativement respecter le format suivant : [answer1, answer2,...] Aucune explication ne doit être incluse. Question  Quelle est la profession de Renzo Piano ?"
Q190148,it,ru,occ,"['архитектор', 'политик']",[архитектор],"Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Ответ должен соответствовать формату: [ответ1, ответ2, …] Не добавляйте никаких объяснений. Question Какова профессия Ренцо Пиано?"
Q190148,it,zh,occ,"['建筑师', '政治人物']",[「數學家」],"Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 返回答案遵循下面的形式: [‘答案1’, ‘答案2’，...]。 不要給出任何解釋。  Question 伦佐·皮亚诺的職業是？"
Q190148,it,it,occ,"['architetto', 'politico']",[architetto],"Istruzione Rispondi in Italiano.  Rispondi soltanto con la parola chiave richiesta.  La risposta deve seguire questo formato: [answer1, answer2,...] Non includere spiegazioni.  Question  Qual è la occupazione (o il lavoro) di Renzo Piano?"
Q190148,it,pl,occ,"['architekt', 'polityk']",[architekt],"Instruction Odpowiedz na pytanie w języku polskim. Podaj tylko odpowiedź. Odpowiedź musi mieć format: [odpowiedź1, odpowiedź2,...] Nie dodawaj żadnych wyjaśnień. Question  Kim z zawodu jest Renzo Piano?"
Q151321,it,de,occ,['Politiker'],[König von Belgien],"Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Die Antwort muss diesem Format entsprechen: [Antwort1, Antwort2, ...] Füge keine Erklärungen hinzu. Question Was ist der Beruf von Leopold II.?"
Q151321,it,en,occ,['politician'],"[Emperor, Holy Roman Emperor]","Instruction Answer the question in English.  Return only the answer keyword. Answer must follow this format: [answer1, answer2,...]  Do not include any explanations. Question  What is the occupation of Leopold II, Holy Roman Emperor?"
Q151321,it,fr,occ,['personnalité politique'],[roi de Belgique],"Instruction Réponds à la question en Français. Ne renvoyez que le mot-clé de la réponse. La réponse doit impérativement respecter le format suivant : [answer1, answer2,...] Aucune explication ne doit être incluse. Question  Quelle est la profession de Léopold II ?"
Q151321,it,ru,occ,['политик'],[император Австрии],"Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Ответ должен соответствовать формату: [ответ1, ответ2, …] Не добавляйте никаких объяснений. Question Какова профессия Леопольд II?"
Q151321,it,zh,occ,['政治人物'],[「比利時國王」、「殖民地統治者」、「帝國建設者」],"Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 返回答案遵循下面的形式: [‘答案1’, ‘答案2’，...]。 不要給出任何解釋。  Question 利奥波德二世的職業是？"
Q151321,it,it,occ,['politico'],"[imperatore del Sacro Romano Impero, imperatore d'Austria, re di Ungheria e Boemia, granduca di Toscana]","Istruzione Rispondi in Italiano.  Rispondi soltanto con la parola chiave richiesta.  La risposta deve seguire questo formato: [answer1, answer2,...] Non includere spiegazioni.  Question  Qual è la occupazione (o il lavoro) di Leopoldo II d'Asburgo-Lorena?"
Q151321,it,pl,occ,['polityk'],"[cesarz austriacki, król Bawarii, Węgier, Czech, Lombardii i Włoch]","Instruction Odpowiedz na pytanie w języku polskim. Podaj tylko odpowiedź. Odpowiedź musi mieć format: [odpowiedź1, odpowiedź2,...] Nie dodawaj żadnych wyjaśnień. Question  Kim z zawodu jest Leopold II Habsburg?"
Q153670,it,ru,occ,"['автобиограф', 'писатель научной фантастики', 'писатель', 'философ', 'поэт', 'химик', 'романист', 'политик']","[химик, писатель, военнопленный]","Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Ответ должен соответствовать формату: [ответ1, ответ2, …] Не добавляйте никаких объяснений. Question Какова профессия Примо Леви?"
Q153670,it,zh,occ,"['自传作者', '科幻作家', '作家', '哲學家', '诗人', '化学家', '小说家', '政治人物']","[作家, 作業員, 詩人, 猶太學家]","Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 返回答案遵循下面的形式: [‘答案1’, ‘答案2’，...]。 不要給出任何解釋。  Question 普里莫·莱维的職業是？"
Q106126,it,en,occ,"['film actor', 'stage actor', 'translator', 'actor', 'writer', 'tutor']",[actress],"Instruction Answer the question in English.  Return only the answer keyword. Answer must follow this format: [answer1, answer2,...]  Do not include any explanations. Question  What is the occupation of Simone Signoret?"
Q153670,it,fr,occ,"['autobiographe', 'écrivain ou écrivaine de science-fiction', 'écrivain ou écrivaine', 'philosophe', 'poète ou poétesse', 'chimiste', 'romancier ou romancière', 'personnalité politique']","[écrivain, chimiste]","Instruction Réponds à la question en Français. Ne renvoyez que le mot-clé de la réponse. La réponse doit impérativement respecter le format suivant : [answer1, answer2,...] Aucune explication ne doit être incluse. Question  Quelle est la profession de Primo Levi ?"
Q13888,it,zh,occ,"['電影導演', '編劇', '戏剧导演', '導演', '作家']",[「導演」、「編劇」、「製片人」、「攝影師」],"Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 返回答案遵循下面的形式: [‘答案1’, ‘答案2’，...]。 不要給出任何解釋。  Question 卢奇诺·维斯孔蒂的職業是？"
Q153670,it,en,occ,"['autobiographer', 'science fiction writer', 'writer', 'philosopher', 'poet', 'chemist', 'novelist', 'politician']","[Chemist, Writer, Holocaust Survivor]","Instruction Answer the question in English.  Return only the answer keyword. Answer must follow this format: [answer1, answer2,...]  Do not include any explanations. Question  What is the occupation of Primo Levi?"
Q106126,it,de,occ,"['Filmschauspieler', 'Bühnenschauspieler', 'Übersetzer', 'Schauspieler', 'Schriftsteller', 'Nachhilfe']",[Schauspielerin],"Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Die Antwort muss diesem Format entsprechen: [Antwort1, Antwort2, ...] Füge keine Erklärungen hinzu. Question Was ist der Beruf von Simone Signoret?"
Q106126,it,ar,occ,"['ممثل أفلام', 'ممثل مسرحي', 'مترجم', 'ممثل', 'كاتب', 'معلم خاص']",[المدير العام لصندوق النقد الدولي],Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  الإجابة لابد أن تكون على هذا الشكل: [الإجابة 1، الإجابة 2، ...]. ولا تقم بإرفاق أي تفسيرات. Question  ما هي وظيفة سيمون سينوري ؟
Q106126,it,fr,occ,"['acteur ou actrice de cinéma', 'acteur ou actrice de théâtre', 'traducteur ou traductrice', 'acteur ou actrice', 'écrivain ou écrivaine', 'tuteur ou tutrice']",[actrice],"Instruction Réponds à la question en Français. Ne renvoyez que le mot-clé de la réponse. La réponse doit impérativement respecter le format suivant : [answer1, answer2,...] Aucune explication ne doit être incluse. Question  Quelle est la profession de Simone Signoret ?"
Q106126,it,ru,occ,"['киноактёр', 'театральный актёр', 'переводчик', 'актёр', 'писатель', 'репетитор']",[художник],"Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Ответ должен соответствовать формату: [ответ1, ответ2, …] Не добавляйте никаких объяснений. Question Какова профессия Симона Синьоре?"
Q106126,it,zh,occ,"['電影演員', '舞台演員', '翻譯家', '演員', '作家', '助教']",[「作曲家」、「指揮家」、「小提琴家」、「音樂教育家」],"Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 返回答案遵循下面的形式: [‘答案1’, ‘答案2’，...]。 不要給出任何解釋。  Question 西蒙·仙諾的職業是？"
Q106126,it,it,occ,"['attore cinematografico', 'attore teatrale', 'traduttore', 'attore', 'scrittore', 'tutore']",[attrice],"Istruzione Rispondi in Italiano.  Rispondi soltanto con la parola chiave richiesta.  La risposta deve seguire questo formato: [answer1, answer2,...] Non includere spiegazioni.  Question  Qual è la occupazione (o il lavoro) di Simone Signoret?"
Q106126,it,pl,occ,"['aktor filmowy', 'aktor teatralny', 'tłumacz', 'aktor', 'pisarz', 'korepetytor']","[aktorka, reżyserka, piosenkarka, autorka]","Instruction Odpowiedz na pytanie w języku polskim. Podaj tylko odpowiedź. Odpowiedź musi mieć format: [odpowiedź1, odpowiedź2,...] Nie dodawaj żadnych wyjaśnień. Question  Kim z zawodu jest Simone Signoret?"
Q13888,it,ar,occ,"['مخرج أفلام', 'كاتب سيناريو', 'مخرج مسرحي', 'مخرج', 'كاتب']",[مدير الفنون في أوبرا ميلانو، مدير الأوبرا في ميلانو، مدير فني في تياترو أليايه],Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  الإجابة لابد أن تكون على هذا الشكل: [الإجابة 1، الإجابة 2، ...]. ولا تقم بإرفاق أي تفسيرات. Question  ما هي وظيفة لوكينو ڤيسكونتي ؟
Q13888,it,de,occ,"['Filmregisseur', 'Drehbuchautor', 'Bühnenregisseur', 'Regisseur', 'Schriftsteller']","[Filmregisseur, Drehbuchautor, Filmproduzent, Schauspieler, Sänger]","Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Die Antwort muss diesem Format entsprechen: [Antwort1, Antwort2, ...] Füge keine Erklärungen hinzu. Question Was ist der Beruf von Luchino Visconti?"
Q13888,it,en,occ,"['film director', 'screenwriter', 'theatrical director', 'director', 'writer']","[filmmaker, director, screenwriter, producer, opera director, actor]","Instruction Answer the question in English.  Return only the answer keyword. Answer must follow this format: [answer1, answer2,...]  Do not include any explanations. Question  What is the occupation of Luchino Visconti?"
Q13888,it,fr,occ,"['réalisateur ou réalisatrice', 'scénariste', 'metteur ou metteuse en scène', 'réalisateur ou réalisatrice', 'écrivain ou écrivaine']","[réalisateur, scénariste, producteur, acteur, metteur en scène, peintre]","Instruction Réponds à la question en Français. Ne renvoyez que le mot-clé de la réponse. La réponse doit impérativement respecter le format suivant : [answer1, answer2,...] Aucune explication ne doit être incluse. Question  Quelle est la profession de Luchino Visconti ?"
Q13888,it,ru,occ,"['кинорежиссёр', 'сценарист', 'театральный режиссёр', 'режиссёр', 'писатель']","[режиссёр, сценарист, продюсер]","Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Ответ должен соответствовать формату: [ответ1, ответ2, …] Не добавляйте никаких объяснений. Question Какова профессия Лукино Висконти?"
Q13888,it,it,occ,"['regista cinematografico', 'sceneggiatore', 'regista teatrale', 'regista', 'scrittore']","[regista, sceneggiatore, produttore cinematografico, produttore televisivo, scenografo, direttore artistico]","Istruzione Rispondi in Italiano.  Rispondi soltanto con la parola chiave richiesta.  La risposta deve seguire questo formato: [answer1, answer2,...] Non includere spiegazioni.  Question  Qual è la occupazione (o il lavoro) di Luchino Visconti?"
Q13888,it,pl,occ,"['reżyser filmowy', 'scenarzysta', 'reżyser teatralny', 'reżyser', 'pisarz']","[reżyser kinematograficzny, scenarzysta, producent filmowy, reżyser teatralny, dyrektor artystyczny]","Instruction Odpowiedz na pytanie w języku polskim. Podaj tylko odpowiedź. Odpowiedź musi mieć format: [odpowiedź1, odpowiedź2,...] Nie dodawaj żadnych wyjaśnień. Question  Kim z zawodu jest Luchino Visconti?"
Q10287,it,ar,occ,"['شريك منتدى دولي', 'سياسي']",[رئيس الوزراء],Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  الإجابة لابد أن تكون على هذا الشكل: [الإجابة 1، الإجابة 2، ...]. ولا تقم بإرفاق أي تفسيرات. Question  ما هي وظيفة مانويل فالس ؟
Q10287,it,de,occ,"['Teilnehmer eines internationalen Forums', 'Politiker']",[Politiker],"Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Die Antwort muss diesem Format entsprechen: [Antwort1, Antwort2, ...] Füge keine Erklärungen hinzu. Question Was ist der Beruf von Manuel Valls?"
Q10287,it,en,occ,"['international forum participant', 'politician']","[politician, lawyer, professor]","Instruction Answer the question in English.  Return only the answer keyword. Answer must follow this format: [answer1, answer2,...]  Do not include any explanations. Question  What is the occupation of Manuel Valls?"
Q10287,it,fr,occ,"['participant ou participante à un forum international', 'personnalité politique']","[homme politique, ancien Premier ministre français]","Instruction Réponds à la question en Français. Ne renvoyez que le mot-clé de la réponse. La réponse doit impérativement respecter le format suivant : [answer1, answer2,...] Aucune explication ne doit être incluse. Question  Quelle est la profession de Manuel Valls ?"
Q10287,it,ru,occ,"['участник международного форума', 'политик']",[политик],"Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Ответ должен соответствовать формату: [ответ1, ответ2, …] Не добавляйте никаких объяснений. Question Какова профессия Мануэль Вальс?"
Q10287,it,zh,occ,"['国际论坛参与者', '政治人物']","[‘德國總理’, ‘政治家’, ‘經濟學家’]","Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 返回答案遵循下面的形式: [‘答案1’, ‘答案2’，...]。 不要給出任何解釋。  Question 曼努埃尔·瓦尔斯的職業是？"
Q10287,it,it,occ,"['partecipante al forum internazionale', 'politico']","[Politico, Ex Primo Ministro della Francia]","Istruzione Rispondi in Italiano.  Rispondi soltanto con la parola chiave richiesta.  La risposta deve seguire questo formato: [answer1, answer2,...] Non includere spiegazioni.  Question  Qual è la occupazione (o il lavoro) di Manuel Valls?"
Q10287,it,pl,occ,['polityk'],"[politykiem, byłym premierem Francji]","Instruction Odpowiedz na pytanie w języku polskim. Podaj tylko odpowiedź. Odpowiedź musi mieć format: [odpowiedź1, odpowiedź2,...] Nie dodawaj żadnych wyjaśnień. Question  Kim z zawodu jest Manuel Valls?"
Q153670,it,ar,occ,"['كاتب سير ذاتية', 'كاتب خيال علمي', 'كاتب', 'فيلسوف', 'شاعر', 'كيميائي', 'روائي', 'سياسي']",[رئيس الوزراء],Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  الإجابة لابد أن تكون على هذا الشكل: [الإجابة 1، الإجابة 2، ...]. ولا تقم بإرفاق أي تفسيرات. Question  ما هي وظيفة بريمو ليفي ؟
Q153670,it,de,occ,"['Autobiograf', 'Science-Fiction-Schriftsteller', 'Schriftsteller', 'Philosoph', 'Dichter', 'Chemiker', 'Romancier', 'Politiker']","[Chemiker, Schriftsteller]","Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Die Antwort muss diesem Format entsprechen: [Antwort1, Antwort2, ...] Füge keine Erklärungen hinzu. Question Was ist der Beruf von Primo Levi?"
Q203215,it,ru,occ,"['телеактёр', 'киноактёр', 'театральный актёр', 'кинорежиссёр', 'актёр', 'режиссёр']","[актёр, певец]","Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Ответ должен соответствовать формату: [ответ1, ответ2, …] Не добавляйте никаких объяснений. Question Какова профессия Макс фон Сюдов?"
Q203215,it,pl,occ,"['aktor telewizyjny', 'aktor filmowy', 'aktor teatralny', 'reżyser filmowy', 'aktor', 'reżyser']","[aktor, reżyser]","Instruction Odpowiedz na pytanie w języku polskim. Podaj tylko odpowiedź. Odpowiedź musi mieć format: [odpowiedź1, odpowiedź2,...] Nie dodawaj żadnych wyjaśnień. Question  Kim z zawodu jest Max von Sydow?"
Q203215,it,it,occ,"['attore televisivo', 'attore cinematografico', 'attore teatrale', 'regista cinematografico', 'attore', 'regista']",[attore],"Istruzione Rispondi in Italiano.  Rispondi soltanto con la parola chiave richiesta.  La risposta deve seguire questo formato: [answer1, answer2,...] Non includere spiegazioni.  Question  Qual è la occupazione (o il lavoro) di Max von Sydow?"
Q203215,it,zh,occ,"['电视演员', '電影演員', '舞台演員', '電影導演', '演員', '導演']",[「指揮家」、「作曲家」、「電影導演」、「電影製片人」、「電影編劇」],"Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 返回答案遵循下面的形式: [‘答案1’, ‘答案2’，...]。 不要給出任何解釋。  Question 麥斯·馮·西度的職業是？"
Q203215,it,en,occ,"['television actor', 'film actor', 'stage actor', 'film director', 'actor', 'director']",[actor],"Instruction Answer the question in English.  Return only the answer keyword. Answer must follow this format: [answer1, answer2,...]  Do not include any explanations. Question  What is the occupation of Max von Sydow?"
